,date,developerResponse,review,rating,isEdited,userName,title
36,2021-10-06 11:42:54,"{'id': 25561497, 'body': 'Chào bạn ,cảm ơn phản hồi của bạn ạ. Shopee xin chia sẻ sự bất tiện cùng bạn khi có trải nghiệm chưa tốt tại Shopee. Bạn vui lòng liên hệ trực tiếp qua https://shopee.vn/tro-giup và cung cấp thông tin cụ thể để Shopee kiểm tra cho bạn nhé', 'modified': '2021-10-08T04:59:45Z'}",Do vấn đề dịch COVID nên sẽ ảnh hưởng đến thời gian giao hàng . Nhưng app Shopee lại áp đặt ng mua không đc chọn nhà vận chuyển khác . Mà lại auto mặc định hãng vận chuyển shopee express . 1 cty vận chuyển quá kém lại đề xuất mặt định giao hàng . Trong khi đó các cty vận chuyển khác họ đáp ứng được nv giao hàng đến mức có thể thời gian sớm ng mua . 1 sao chất lượng 1 sao cho chiến lược thảm hoạ . Bạn ko cần trả lời mà hãy báo cáo về shopee nhìn lại năng lực cty rồi hãy bon chen vào chuỗi vận chuyển hàng hoá nhé .,1,False,BiAnh2806,Giao hàng quá tệ
37,2021-09-22 06:00:47,"{'id': 25277274, 'body': 'Chào bạn Nuby0912, cảm ơn phản hồi của bạn ạ. Shopee xin chia sẻ sự bất tiện cùng bạn khi có trải nghiệm chưa tốt tại Shopee. Bạn vui lòng liên hệ trực tiếp qua https://shopee.vn/tro-giup và cung cấp thông tin cụ thể để Shopee kiểm tra cho bạn nhé', 'modified': '2021-09-23T12:37:07Z'}","Từ ngày mở ra cái shopee express giao hàng quá chán. Om hàng ở kho rất lâu, đơn hàng giao lung tung cho các kho, đơn nội thành mà 15 ngày không giao, thua xa các dvvc như J&T. Rất bực mình !!!!! Chuyển qua Lazada mua hàng đi mọi ng",1,False,Nuby0912,Giao hàng quá chán
38,2021-08-15 10:42:26,"{'id': 24553408, 'body': 'Chào bạn ,cảm ơn phản hồi của bạn ạ. Shopee xin chia sẻ sự bất tiện cùng bạn khi có trải nghiệm chưa tốt tại Shopee. Bạn vui lòng liên hệ trực tiếp qua https://shopee.vn/tro-giup và cung cấp thông tin cụ thể để Shopee kiểm tra cho bạn nhé', 'modified': '2021-08-17T10:04:34Z'}",Yêu cầu chọn nhân vật quảng cáo khác.,1,False,ytxza123,Xoá áp.
39,2021-08-15 08:08:59,"{'id': 24547697, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Rất cảm ơn thông tin góp ý của bạn. Với tinh thần luôn lắng nghe và tiếp nhận các phản hồi từ các bạn, Shopee xin ghi nhận thông tin của bạn một cách đầy trân trọng. Nếu cần hỗ trợ, bạn liên hệ trực tiếp qua https://shopee.vn/tro-giup giúp Shopee nhé', 'modified': '2021-08-17T07:08:17Z'}",Hình ảnh shoppee đang đi lên tự nhiên thuê lươn chúa làm gì chứ. Cũng không định đánh giá về chất lượng lâu nay đâu. Nhưng thấy có lươn chúa nên các đièu không hài lòng trước đây tăng cao,1,False,con lạc cháu hồng,Không hài lòng
40,2019-01-30 16:28:04,"{'id': 7093098, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Shopee xin ghi nhận ý kiến đóng góp của bạn. Chúc bạn có thật nhiều trải nghiệm tuyệt vời tại Shopee. Nếu cần hỗ trợ thêm, bạn liên hệ 19001221 hoặc qua mail support@shopee.vn bạn nhé.\r\nref:_00D6F1oO9b._5006F24PfPA:ref', 'modified': '2019-01-31T05:33:56Z'}",Hay,5,False,húiysj,Ok
41,2021-08-09 13:31:28,"{'id': 25403824, 'body': 'Chào bạn regionalcs12, cảm ơn phản hồi của bạn ạ. Shopee xin chia sẻ sự bất tiện cùng bạn khi có trải nghiệm chưa tốt tại Shopee. Bạn vui lòng liên hệ trực tiếp qua https://shopee.vn/tro-giup và cung cấp thông tin cụ thể để Shopee kiểm tra cho bạn nhé', 'modified': '2021-09-29T20:26:16Z'}",Thái độ phục vụ kém từ người bán cho đến tổng đài CSKH =)))),1,False,🥲 không tử tế xin hãy tử vong,:))
42,2021-08-15 08:16:38,"{'id': 24547376, 'body': 'Chào bạn ,cảm ơn phản hồi của bạn ạ. Shopee xin chia sẻ sự bất tiện cùng bạn khi có trải nghiệm chưa tốt tại Shopee. Bạn vui lòng liên hệ trực tiếp qua https://shopee.vn/tro-giup và cung cấp thông tin cụ thể để Shopee kiểm tra cho bạn nhé', 'modified': '2021-08-17T06:56:46Z'}",Mời 1 con lừa đảo để về quảng cáo cho app,1,False,tiên lux,.
43,2021-06-13 02:52:13,"{'id': 23381905, 'body': 'Chào bạn Thanh Dii, cảm ơn phản hồi của bạn ạ. Shopee rất tiếc vì những trải nghiệm chưa được hài lòng của bạn. Shopee xin ghi nhận ý kiến từ bạn để tiếp tục phát triển ứng dụng và dịch vụ tốt hơn trong tương lai. Bạn vui lòng liên hệ trực tiếp qua https://shopee.vn/tro-giup khi cần hỗ trợ giúp Shopee nhé.', 'modified': '2021-06-15T00:53:36Z'}",Ra cái Shoppe Express rồi nát thực sự :),2,False,Thanh Dii,Shoppe Express
44,2020-11-30 02:53:35,"{'id': 19460835, 'body': 'Chào bạn Maingockhanhlinh, cảm ơn phản hồi của bạn ạ. Shopee xin chia sẻ sự bất tiện cùng bạn khi có trải nghiệm chưa tốt tại Shopee. Bạn vui lòng liên hệ trực tiếp qua https://shopee.vn/tro-giup và cung cấp thông tin cụ thể để Shopee kiểm tra cho bạn nhé', 'modified': '2020-12-01T09:41:19Z'}","Shopee leak thông tin khách hàng, có khiếu nại nhưng k giải quyết, k có lời giải thích nào",1,False,Maingockhanhlinh,Shopee leak thông tin khách hàng
45,2020-08-13 01:48:06,"{'id': 17254860, 'body': 'Chào bạn Hi im TS, cảm ơn phản hồi của bạn ạ. Shopee rất tiếc về sự bất tiện khi bạn chưa thể truy cập vào Shopee Games. Shopee sẽ cố gắng khắc phục trong thời gian sớm nhất. Bạn vui lòng liên hệ trực tiếp qua https://help.shopee.vn/vn/s/contactus khi cần hỗ trợ thêm vấn đề khác nhé', 'modified': '2020-08-13T07:24:56Z'}",App tự nhiên mất hết game shopee! Xoá đi tải lại nhiều lần vẫn không thấy,2,False,Hi im TS,Buồn
46,2018-12-08 15:03:29,"{'id': 6303442, 'body': 'Chào bạn, Shopee rất tiếc về bất tiện này tuy nhiên nếu bạn chưa rõ lý do Shopee không thể liên hệ lấy hàng. Bạn có thể liên hệ 19001221 hoặc mail support@shopee.vn để Shopee giải thích lại cho bạn nhé.', 'modified': '2018-12-09T09:47:01Z'}","mình mở shop trên đó, làm đúng thủ tục, khách đặt hàng, sau đó Shopee xác nhận đơn hàng và sẽ đến lấy hàng đi giao cho khách, nhưng sau đó ko đến vào ngày hẹn, cũng không báo gì cho mình. Mình chờ lâu gọi điện thoại thì chỉ nhận được vỏn vẹn: ''Shopee xin lỗi, bưu cục không đến lấy hàng được, anh vui lòng tự ra bưu cục gửi, bên em không giải quyết được. DONE''
Coi KH không ra gì thì thôi, chia tay luôn, không mua - bán gì nữa hết.",1,False,Lối,LÀM ĂN KHÔNG CHUYÊN NGHIỆP - THIẾU TRÁCH NHIỆM
47,2019-07-17 16:51:08,,"Mình dùng iphone 5 thường, ios 10.3 mấy hôm nay vẫn bình thường, nhưng mà sau tối nay app cập nhật xong thì mình không thể mua hàng được ạ nó ghi là "" lỗi server "" mình cũng không thể xoá sản phẩm mình không muốn mua nữa trong giỏ hàng. Mong app fix lỗi nhanh cho mình mua hàng ạ",3,False,trangdayne,App fix lỗi đi ạ
48,2023-10-16 12:32:23,,Update phiên bản mới xong nay nguyên ngày vô app toàn bị treo. Loanding liên tục chẳng làm được gì,1,False,fang.hong,Lỗi app
49,2022-11-20 17:05:47,"{'id': 33293495, 'body': 'Chào bạn anh84033, cảm ơn phản hồi của bạn ạ. Shopee xin chia sẻ sự bất tiện cùng bạn khi có trải nghiệm chưa tốt tại Shopee. Bạn vui lòng liên hệ trực tiếp qua https://shopee.vn/tro-giup và cung cấp thông tin cụ thể để Shopee kiểm tra cho bạn nhé', 'modified': '2022-11-22T01:25:39Z'}","Tài khoản mình sử dụng cách đây cũng 5 6 năm gì rồi. Chả thấy ưu đãi gì chỉ có ngày càng tăng phí ship lên. Thanh toán trước phí cũng không giảm được mấy đồng. Nghĩ sao nhiều đơn giá rẻ rè, nhẹ chứ đừng nói do khối lượng lấy mấy trăm ngàn tiền ship. Ủa bị điên hay gì. Thêm nữa là nông trại shopee. Càng ngày càng bóp xu. Trồng cây lúc nào cũng 100xu, mấy cái cây ra chắc may mắn nhân phẩm được vài người chọn trúng quá. Khiếp riết thấy shopee làm ăn chán đời. Toàn lừa đảo bịp bợm người sử dụng",1,False,anh84033,Càng ngày càng TỆ
50,2022-04-22 05:08:49,"{'id': 29344467, 'body': 'Chào bạn Nchcdp1994 , cảm ơn phản hồi của bạn ạ. Shopee xin chia sẻ sự bất tiện cùng bạn khi có trải nghiệm chưa tốt tại Shopee. Bạn vui lòng liên hệ trực tiếp qua https://shopee.vn/tro-giup và cung cấp thông tin cụ thể để Shopee kiểm tra cho bạn nhé', 'modified': '2022-04-23T08:53:15Z'}","Các chính sách hoạt động của Shopee ngày càng chèn ép, thiệt thòi cho người bán hàng.
Quy trình Trả hàng hoàn tiền mới ngu học, tiếp tay cho lừa đảo.
Shopee hiếp dâm con heo, đẩy bà già xuống biển.",1,False,Nchcdp1994,Chính sách dốt nát!!!
51,2022-04-10 13:52:13,"{'id': 29230528, 'body': 'Chào bạn ,cảm ơn phản hồi của bạn ạ. Shopee xin chia sẻ sự bất tiện cùng bạn khi có trải nghiệm chưa tốt tại Shopee. Bạn vui lòng liên hệ trực tiếp qua https://shopee.vn/tro-giup và cung cấp thông tin cụ thể để Shopee kiểm tra cho bạn nhé', 'modified': '2022-04-18T10:22:17Z'}","Ôi là trời .... quay miễn ship toàn mã giảm giá của shop , điểm danh trò quay số cũng mã giảm giá cái gì cũng tặng mã giảm giá của shop bán hàng thế mã giảm giá của Shopee ở đâu . Đợt trước còn muốn săn sale bây giờ còn không bằng sàn L sàn T . Siêu hội giảm giá vào ko áp được 1 cái mã nào . Chán ko muốn nói , nếu không có phương án thay thế mã giảm giá của các shop có khả năng sẽ mất rất nhiều khách hàng 😮‍💨",1,False,VươngTiêu12,Đừng tặng mã giảm giá của shop nữa
52,2021-08-15 07:31:00,"{'id': 24547273, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Rất cảm ơn thông tin góp ý của bạn. Với tinh thần luôn lắng nghe và tiếp nhận các phản hồi từ các bạn, Shopee xin ghi nhận thông tin của bạn một cách đầy trân trọng. Nếu cần hỗ trợ, bạn liên hệ trực tiếp qua https://shopee.vn/tro-giup giúp Shopee nhé', 'modified': '2021-08-17T06:51:58Z'}",Hết người hay sao chọn Tiên Lũ làm KOL,1,False,Phú becks Aziza,Xoá app Shopee vì Tiên Lũ
53,2021-08-15 02:23:47,"{'id': 24545839, 'body': 'Chào bạn ,cảm ơn phản hồi của bạn ạ. Shopee xin chia sẻ sự bất tiện cùng bạn khi có trải nghiệm chưa tốt tại Shopee. Bạn vui lòng liên hệ trực tiếp qua https://shopee.vn/tro-giup và cung cấp thông tin cụ thể để Shopee kiểm tra cho bạn nhé', 'modified': '2021-08-17T05:59:02Z'}","Dùng đã nhiều năm, mỗi năm mua trên đây cũng đống tiền. Mà giờ đánh giá 1 sao và xoá app vì mời Thuỷ Tiên quảng cáo.",1,False,Chung BTV,1 sao và xoá app vì mời Thuỷ Tiên quảng cáo
54,2022-04-06 20:16:23,"{'id': 29038653, 'body': 'Chào bạn Hương quỳnh 1234, cảm ơn phản hồi của bạn ạ. Shopee xin chia sẻ sự bất tiện cùng bạn khi có trải nghiệm chưa tốt tại Shopee. Bạn vui lòng liên hệ trực tiếp qua https://shopee.vn/tro-giup và cung cấp thông tin cụ thể để Shopee kiểm tra cho bạn nhé', 'modified': '2022-04-08T01:44:34Z'}",Càng ngày càng làm ăn chán chuyển qua dùng lazada dao diện hơi khó dùng xíu nhưng tốt hơn shoppe,1,False,Hương quỳnh 1234,Quá tệ
55,2021-08-17 00:06:42,"{'id': 24570466, 'body': 'Chào bạn ,cảm ơn phản hồi của bạn ạ. Shopee xin chia sẻ sự bất tiện cùng bạn khi có trải nghiệm chưa tốt tại Shopee. Bạn vui lòng liên hệ trực tiếp qua https://shopee.vn/tro-giup và cung cấp thông tin cụ thể để Shopee kiểm tra cho bạn nhé', 'modified': '2021-08-18T06:55:06Z'}","Dùng 1 ng lươn lẹo, không minh bạch, giả dối, tráo trở để làm kols. Phải chăng shopee muốn khẳng định mình cũng v hay sao?",1,False,rayhy1235,Vote 1* để ủng hộ cô tiên lũ
56,2021-08-15 03:03:31,"{'id': 24545409, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Rất cảm ơn thông tin góp ý của bạn. Với tinh thần luôn lắng nghe và tiếp nhận các phản hồi từ các bạn, Shopee xin ghi nhận thông tin của bạn một cách đầy trân trọng. Nếu cần hỗ trợ, bạn liên hệ trực tiếp qua https://shopee.vn/tro-giup giúp Shopee nhé', 'modified': '2021-08-17T05:35:44Z'}",Thuỷ Tiên có tính cách không rõ ràng và lươn lẹo. Tại sao lại cho quảng cáo vậy Shopee?,1,False,Thanhthuysapa,Loại Thuỷ Tiên ra khỏi những KOL quảng cáo
57,2021-08-15 01:53:17,"{'id': 24545578, 'body': 'Chào bạn, cảm ơn bạn đã phản hồi. Rất cảm ơn thông tin góp ý của bạn. Với tinh thần luôn lắng nghe và tiếp nhận các phản hồi từ các bạn, Shopee xin ghi nhận thông tin của bạn một cách đầy trân trọng. Nếu cần hỗ trợ, bạn liên hệ trực tiếp qua https://shopee.vn/tro-giup giúp Shopee nhé', 'modified': '2021-08-17T05:44:09Z'}",Người ăn chănj tiền từ thiện mà cũng mời quảng cáo đc sao???,1,False,queanh0911,Hãy ngưng mời Thuỷ Tiên quảng cáo
58,2021-08-13 14:24:13,"{'id': 24530202, 'body': 'Chào bạn Mc Nguyễn, cảm ơn phản hồi của bạn ạ. Shopee rất tiếc về trải nghiệm chưa tốt của bạn khi chưa nhận được tiền hoàn. Bạn vui lòng liên hệ trực tiếp qua https://shopee.vn/tro-giup cung cấp thông tin cụ thể để Shopee kiểm tra cho bạn nhé.', 'modified': '2021-08-16T12:25:41Z'}","Ko chịu ship hàng rồi tự hoàn trả hàng về người bán, rồi hoàn tiền về ví Shopee cứ liên tục cả tháng mua lại là không giao hàng cũng ko thèm trả tiền. Làm ăn như quần què",1,False,Mc Nguyễn,Giam tiền khách hàng
59,2021-07-05 03:50:16,"{'id': 23769988, 'body': 'Chào bạn crisnamevil, cảm ơn phản hồi của bạn ạ. Shopee rất tiếc về trải nghiệm chưa tốt của bạn khi chờ nhận hàng. Bạn vui lòng liên hệ trực tiếp qua https://shopee.vn/tro-giup cung cấp thông tin cụ thể để Shopee kiểm tra cho bạn nhé.', 'modified': '2021-07-06T08:38:06Z'}",Giao hàng rất rất lâu. Giao từ Thử Đức sang Bình Tân thôi mà 4-5 ngày chưa nhận được. Đơn hàng không cập nhật trạng gì hết. Không cho chọn đơn vị giao rất bực mình. Mình không sử dụng shopee nữa. Dịch vụ rất tệ hại. Mình sử dụng lazada có vẻ hợp lí hơn 🙂,1,False,crisnamevil,Vô cùng bực bội
60,2022-03-26 00:39:12,,Có nhiều ưu đãi cho người mới . Tôi rất thích,5,False,Game suy yếu,Shoppe xịn
61,2023-10-17 05:37:47,,"17/10 vào k được app, cứ hiện màn hình trắng",2,False,miojin93,Lỗi
62,2023-10-16 15:02:49,,Ko mở đc app,2,False,Kevin Nguyen 2020,Không mở đc trên iphone
63,2023-10-16 13:04:14,,"Dạo này bị lag mãi ko vào được
Phải xoá đi tải lại",3,False,ntp2110,N
64,2023-10-16 10:00:41,,App bị lỗi trên ios 17.0.3,1,False,hionabxj,Lỗi app
65,2023-10-16 04:42:33,,"Cập nhật phiên bản 10/10 rất lag, k vào được ứng dụng, treo màn hình trắng. IOS 17",2,False,Lothkior,K vào đc ứng dụng
66,2023-10-16 04:36:52,,"Bật app lên trắng xoá không load được gì
Iphone 13 pro
ios 15.5",1,False,vxngoc,App lỗi trắng màn hình
